,requested,loan_purpose,credit,annual_income,apr,clicked_at
83937,1000.0,2,2,60000.0,29.71,0
303604,6000.0,3,2,68000.0,14.86,0
49958,2000.0,2,1,259200.0,149.0,0
385286,7000.0,5,2,86500.0,35.99,0
308229,5000.0,5,2,188000.0,25.99,0
401117,350.0,2,1,72000.0,416.071,0
204698,5000.0,2,3,30000.0,98.842,0
72095,8000.0,2,2,55000.0,14.55,0
178606,5000.0,2,2,125000.0,12.99,0
250682,5000.0,2,2,50000.0,27.98,0
372259,20835.0,2,2,180000.0,26.06,0
136739,1000.0,2,4,24000.0,149.0,0
208419,1000.0,2,1,60000.0,149.0,0
62114,1000.0,2,4,36000.0,249.0,0
400273,15000.0,7,2,30000.0,25.0,0
172547,1000.0,2,1,60000.0,30.54,0
370972,999.0,2,4,24000.0,159.0,0
368254,20000.0,2,2,70000.0,23.45,0
271229,800.0,2,4,39000.0,149.0,0
350316,2000.0,2,1,36000.0,98.339,0
238576,18000.0,20,3,27000.0,28.08,0
215666,500.0,2,4,48000.0,149.0,0
257021,40000.0,5,4,50000.0,31.47,0
352636,1000.0,4,2,120000.0,149.627,0
162414,9000.0,3,4,33000.0,30.32,0
163816,200.0,2,4,24000.0,211.0,0
137219,5000.0,4,1,126000.0,159.0,0
305094,5000.0,2,2,72000.0,35.98,0
417544,45000.0,2,2,163000.0,26.85,0
344206,500.0,2,4,48000.0,159.0,0
224814,5000.0,11,1,58000.0,29.71,0
263576,500.0,2,4,42000.0,149.0,0
193798,1000.0,2,4,18000.0,149.0,0
54030,40000.0,3,2,77000.0,13.0557,0
106796,500.0,4,2,12000.0,35.98,0
147225,800.0,2,4,36000.0,159.0,0
251987,800.0,2,4,24000.0,159.0,0
181845,10000.0,2,3,60000.0,16.99,0
347781,1000.0,2,4,54000.0,149.0,0
364448,1000.0,4,2,72000.0,64.892,0
220403,6500.0,2,4,32000.0,98.514,0
351087,20000.0,2,3,185000.0,10.33,0
214588,2000.0,2,1,50000.0,22.02,0
351198,2000.0,2,1,18000.0,199.0,0
202766,2500.0,4,2,72000.0,35.99,0
359668,2000.0,2,1,72000.0,98.556,0
367606,19000.0,2,2,76000.0,24.8,0
10495,500.0,2,4,48000.0,35.99,0
178707,1000.0,4,1,60000.0,22.51,0
13312,500.0,2,4,18000.0,159.0,0
394929,6000.0,2,3,100000.0,199.0,0
287399,35000.0,3,2,66500.0,25.53,0
440139,800.0,2,4,72000.0,149.0,0
350256,35000.0,2,2,110000.0,15.99,0
258411,500.0,2,4,18000.0,249.0,0
156148,2000.0,2,1,78000.0,65.023,0
65878,16500.0,3,2,25500.0,14.2,0
273526,39000.0,3,3,102000.0,19.39,0
189788,14000.0,2,3,53000.0,25.99,0
226977,1000.0,2,2,72000.0,35.99,0
369905,3000.0,2,1,55008.0,423.572,0
87588,1000.0,4,2,72000.0,7.56,0
150406,15000.0,2,2,55500.0,28.35,0
356915,1000.0,2,1,48000.0,292.0,0
315372,1000.0,2,4,60000.0,35.55,0
373175,13500.0,3,3,83000.0,11.47,0
415439,1000.0,2,1,36000.0,149.0,0
165209,999.0,2,4,24000.0,199.0,0
2200,1000.0,4,2,30444.0,34.86,0
188488,1000.0,4,1,24000.0,211.0,0
27555,3000.0,2,4,65004.0,149.0,0
341804,1000.0,4,2,36000.0,98.544,0
68525,1000.0,2,4,72000.0,149.0,0
353434,10000.0,7,2,37000.0,26.78,0
339378,1000.0,4,2,19200.0,30.73,0
92827,1000.0,2,1,57600.0,125.0,0
411579,1000.0,2,4,48000.0,149.0,0
334493,8500.0,2,2,65000.0,28.71,0
244712,10500.0,2,2,120000.0,22.48,0
309612,1000.0,2,4,60000.0,149.0,0
349223,1000.0,4,1,24000.0,211.0,0
425025,1000.0,2,4,24000.0,149.0,0
370433,2500.0,2,1,42000.0,149.0,0
233877,500.0,2,4,24000.0,159.0,0
70488,2000.0,4,1,30000.0,249.0,0
15666,5000.0,4,4,65000.0,33.58,0
296678,40000.0,1,4,350000.0,29.43,0
296707,600.0,2,4,24000.0,149.0,0
82042,2000.0,2,1,18000.0,149.0,0
438970,800.0,2,4,60000.0,149.0,0
208844,18000.0,3,2,145000.0,14.07,0
324663,10500.0,2,2,99996.0,21.4822,0
13962,11000.0,5,2,126000.0,19.4,0
10004,8500.0,3,2,30000.0,15.24,0
107316,999.0,2,4,24000.0,149.0,0
70525,1000.0,2,1,24000.0,98.545,0
93651,20000.0,5,3,70000.0,24.53,0
177566,12000.0,2,3,24000.0,25.65,0
366269,1000.0,2,4,36000.0,149.0,0
338072,1000.0,2,3,36000.0,13.55,0
86176,800.0,2,4,60000.0,149.0,0
383444,1000.0,2,1,35004.0,99.005,0
195962,1000.0,4,1,60000.0,148.401,0
367450,1000.0,2,4,72000.0,149.0,0
360081,25000.0,14,2,49000.0,25.45,0
191094,1000.0,4,2,36012.0,22.56,0
337079,1000.0,7,2,48000.0,24.0,0
302985,1000.0,4,2,30000.0,34.99,0
153720,1000.0,4,2,72000.0,64.973,0
400182,5000.0,2,3,72000.0,29.99,0
360439,15000.0,4,2,99000.0,27.03,0
55798,1000.0,14,1,55008.0,199.0,0
57530,800.0,2,4,78000.0,149.0,0
339686,999.0,2,4,36000.0,159.0,0
180878,999.0,2,4,24000.0,149.0,0
206093,3000.0,5,4,45000.0,149.0,0
279478,1000.0,2,1,72000.0,175.0,0
252056,2000.0,2,1,36000.0,149.0,0
125770,500.0,2,4,36000.0,159.0,0
70848,1000.0,2,4,78000.0,210.0,0
12422,800.0,2,4,49500.0,149.0,0
294187,500.0,2,4,51000.0,159.0,0
68811,1000.0,2,4,48000.0,149.0,0
311097,2000.0,2,1,36000.0,149.0,0
334816,40000.0,2,3,150000.0,26.49,0
397602,5000.0,2,2,66000.0,35.98,0
185802,9000.0,11,2,31000.0,34.0,0
63977,500.0,2,4,60000.0,149.0,0
256690,500.0,2,4,36000.0,149.0,0
93168,5000.0,2,4,48000.0,149.0,0
444438,1000.0,4,2,60000.0,98.958,0
8044,1000.0,4,2,30000.0,34.99,0
16564,23000.0,2,2,75000.0,27.99,0
435220,5000.0,2,2,60000.0,17.23,0
426673,500.0,2,4,36000.0,149.0,0
245104,1000.0,4,2,72000.0,22.1,0
18417,500.0,2,1,24000.0,199.0,0
177417,2000.0,2,1,25008.0,199.0,0
65025,1000.0,2,4,60000.0,149.0,0
103838,5000.0,11,4,65000.0,149.0,0
133218,30000.0,3,2,65536.0,21.4822,0
413824,500.0,2,1,42000.0,211.0,0
453579,1000.0,4,2,60000.0,98.669,0
288120,1000.0,2,4,18000.0,149.0,0
86589,15000.0,5,3,81500.0,12.99,0
264105,1000.0,2,4,48000.0,149.0,0
68283,20000.0,3,3,52000.0,0.3599,0
419852,1000.0,2,1,36000.0,199.0,0
173619,1000.0,1,3,48000.0,21.45,0
413333,500.0,2,4,48000.0,249.0,0
306800,1000.0,4,2,60000.0,30.83,0
96375,999.0,2,4,36000.0,149.0,0
73258,30000.0,2,2,96700.0,26.37,0
40347,5000.0,14,2,72000.0,35.98,0
142069,1000.0,2,4,96000.0,149.0,0
232058,7000.0,2,4,39000.0,21.16,0
202120,500.0,2,3,60000.0,22.99,0
48041,1000.0,2,4,42000.0,159.0,0
346340,12000.0,2,3,80000.0,7.99,0
369892,500.0,2,4,60000.0,249.0,0
289048,1000.0,2,2,72000.0,35.553,0
47174,2000.0,2,1,18000.0,159.0,0
387292,60000.0,2,2,200000.0,12.99,0
61298,18000.0,3,2,42000.0,10.98,0
353166,1000.0,1,1,42000.0,199.0,0
266294,2500.0,14,1,21000.0,99.14,0
366678,2500.0,4,2,54000.0,98.533,0
200730,800.0,2,4,78000.0,115.0,0
164646,800.0,2,4,36000.0,249.0,0
128355,500.0,2,1,67200.0,149.0,0
452839,1000.0,4,2,30000.0,64.731,0
322409,500.0,2,4,54000.0,199.0,0
294087,1000.0,2,4,30000.0,149.0,0
314691,20000.0,1,2,160000.0,17.95,0
424359,15000.0,2,3,95004.0,26.31,0
110919,1000.0,2,3,72000.0,12.53,0
146392,13000.0,2,2,135000.0,26.654,0
321435,1000.0,2,4,18000.0,379.303,0
190311,1997.0,4,1,30240.0,208.56,0
158820,30000.0,1,3,33000.0,29.99,0
332873,5000.0,11,1,85000.0,35.99,0
146040,3500.0,4,1,56000.0,58.676,0
407769,999.0,2,4,48000.0,149.0,0
331807,10000.0,2,1,60000.0,98.412,0
429407,12000.0,3,1,40000.0,20.354,0
253791,1000.0,2,4,84000.0,149.0,0
36019,2500.0,4,2,66000.0,64.739,0
430313,5000.0,2,2,75000.0,31.97,0
221380,900.0,2,4,36000.0,149.0,0
186293,800.0,2,4,60000.0,149.0,0
391417,500.0,4,2,48000.0,35.99,0
387968,18000.0,15,4,90000.0,26.95,0
395072,25000.0,5,3,110000.0,15.99,0
166986,5000.0,2,1,66000.0,159.0,0
222927,100000.0,2,3,125000.0,8.258,0
307669,900.0,2,4,30000.0,149.0,0
156577,5000.0,2,1,80000.0,26.654,0
161688,500.0,2,4,42000.0,35.99,0
8704,1000.0,4,2,60000.0,149.344,0
433487,20000.0,2,2,50000.0,14.57,0
179044,600.0,2,4,18000.0,149.0,0
403475,1000.0,2,3,72000.0,21.21,0
25987,1000.0,4,2,60000.0,427.697,0
63152,16500.0,3,1,56000.0,22.5097,0
373555,1000.0,2,4,60012.0,149.0,0
87522,500.0,2,4,72000.0,149.0,0
297090,500.0,2,4,24000.0,208.56,0
451473,5000.0,2,3,55000.0,25.12,0
446825,40000.0,5,2,80000.0,25.9,0
316384,35000.0,5,3,120000.0,8.99,0
276456,800.0,2,4,36000.0,115.0,0
10190,2000.0,2,1,60000.0,149.0,0
307547,1000.0,14,3,36000.0,8.93,0
196574,500.0,2,3,42000.0,23.88,0
163403,2500.0,2,1,67200.0,149.0,0
280054,93000.0,2,3,63000.0,25.84,0
216300,1000.0,2,4,36000.0,149.0,0
244964,10000.0,2,1,55000.0,26.29,0
397803,1000.0,2,1,18000.0,35.99,0
151979,1000.0,2,4,67200.0,149.0,0
313525,1000.0,2,4,36000.0,149.0,0
4464,2000.0,2,4,30000.0,149.0,0
335935,800.0,2,4,54000.0,149.0,0
6014,1000.0,4,2,54000.0,24.8,0
109472,600.0,2,2,36000.0,21.49,0
153035,2000.0,2,1,30000.0,421.018,0
327519,999.0,2,4,18000.0,149.0,0
264056,500.0,2,4,36000.0,149.0,0
5762,1000.0,4,3,42000.0,34.99,0
302492,1000.0,2,4,48000.0,149.0,0
57208,5000.0,2,2,93600.0,149.0,0
440251,5000.0,2,3,125000.0,13.99,0
229093,1000.0,4,2,18000.0,98.774,0
392548,1000.0,2,4,42000.0,149.0,0
151539,5000.0,2,2,92000.0,9.6,0
18089,40000.0,2,1,110000.0,23.92,0
13875,2000.0,2,4,65004.0,149.0,0
377935,2000.0,2,4,105600.0,22.51,0
444256,30000.0,3,2,60000.0,21.48,0
410011,500.0,2,4,36000.0,149.0,0
204244,2000.0,2,1,18000.0,35.99,0
27873,2000.0,14,4,42000.0,149.0,0
311984,10000.0,4,4,50000.0,27.59,0
453559,10700.0,2,1,52000.0,29.44,0
227647,2000.0,2,2,72000.0,149.0,0
203045,1000.0,2,2,36000.0,24.99,0
69045,100000.0,5,3,280000.0,5.49,0
68071,4000.0,4,3,120000.0,9.48,0
189199,1000.0,2,4,24000.0,249.0,0
273958,5000.0,2,2,50000.0,35.95,0
205698,1000.0,2,4,54000.0,149.0,0
349898,10500.0,3,2,46000.0,13.29,0
179345,500.0,2,4,54000.0,149.0,0
312997,1000.0,2,4,36000.0,149.0,0
322612,1000.0,4,2,60000.0,64.616,0
376882,5000.0,2,2,72000.0,33.64,0
221899,10500.0,2,1,120000.0,17.18,0
274012,65000.0,2,3,165000.0,12.59,0
453871,1000.0,2,4,42000.0,149.0,0
379121,1000.0,2,2,36000.0,98.58,0
220201,1000.0,2,4,19200.0,149.0,0
326023,5000.0,2,2,36000.0,35.494,0
105963,800.0,2,4,60012.0,149.0,0
417634,5000.0,2,2,56000.0,6.49,0
46791,6500.0,2,1,31200.0,35.881,0
103541,1000.0,2,4,24000.0,199.0,0
80294,1000.0,2,4,60000.0,159.0,0
147145,5000.0,2,2,75000.0,29.31,0
242732,1000.0,2,4,60012.0,64.771,0
440427,1000.0,2,4,48000.0,35.99,0
396898,10000.0,2,2,60000.0,28.27,0
306886,800.0,2,4,46500.0,159.0,0
280007,1000.0,2,2,42000.0,27.65,0
254107,1000.0,2,4,36000.0,249.0,0
61423,800.0,2,4,30000.0,149.0,0
408047,5000.0,12,1,60000.0,149.0,0
230999,700.0,14,4,34000.0,149.0,0
17317,5000.0,2,2,204000.0,18.15,0
421009,1000.0,2,1,30000.0,149.0,0
392293,1000.0,2,4,36000.0,159.99,0
348198,5000.0,5,3,245000.0,19.95,0
3426,500.0,2,4,18000.0,159.0,0
327143,2500.0,2,2,42000.0,98.62,0
300429,1000.0,4,2,57600.0,28.98,0
196804,800.0,2,4,57000.0,249.0,0
458526,1000.0,2,4,36000.0,159.0,0
448494,2000.0,2,1,39600.0,149.0,0
335373,5000.0,6,4,30000.0,149.0,0
5037,700.0,2,1,30000.0,159.0,0
194122,800.0,2,4,39000.0,149.0,0
34451,800.0,2,4,36000.0,149.0,0
70920,1000.0,2,2,36000.0,27.47,0
250281,500.0,2,4,30000.0,149.0,0
76406,1000.0,2,4,72000.0,199.0,0
215989,2000.0,2,1,42000.0,199.0,0
166351,800.0,2,4,24000.0,249.0,0
289345,1000.0,2,4,36000.0,159.0,0
270694,1000.0,2,4,48000.0,159.0,0
451400,3000.0,2,1,34000.0,25.62,0
25331,2500.0,4,2,35004.0,35.431,0
101482,800.0,2,4,54000.0,149.0,0
373425,8500.0,14,2,60000.0,22.95,0
217141,5000.0,2,2,46590.0,149.0,0
215802,12000.0,5,3,50000.0,27.7,0
300882,500.0,2,1,36000.0,211.0,0
453178,1000.0,2,4,19992.0,159.0,0
412812,50000.0,2,1,98000.0,23.05,0
298220,5000.0,5,1,80000.0,22.89,0
435402,5000.0,2,4,60000.0,149.0,0
160900,500.0,2,4,36000.0,149.0,0
140862,1000.0,2,3,42000.0,25.59,0
375293,1000.0,2,4,24000.0,149.0,0
329604,2000.0,2,1,48000.0,149.0,0
165685,5500.0,1,1,80000.0,28.6,0
77181,700.0,2,4,72000.0,149.0,0
230220,8000.0,1,2,130000.0,29.22,0
289613,1000.0,4,1,72000.0,65.018,0
331270,1000.0,4,2,60000.0,34.99,0
275163,1000.0,2,1,28800.0,149.0,0
113292,999.0,2,4,36000.0,149.0,0
53397,500.0,2,4,36000.0,208.56,0
296713,10000.0,5,2,98000.0,29.69,0
264684,30000.0,2,3,60000.0,22.21,0
400804,1000.0,2,4,24000.0,149.0,0
402522,1200.0,2,1,60000.0,35.99,0
403857,500.0,2,4,57600.0,159.0,0
146424,8500.0,2,1,51600.0,64.679,0
222159,1000.0,2,2,18000.0,31.41,0
277390,5000.0,3,2,42000.0,29.25,0
268455,1000.0,2,4,18000.0,159.0,0
224734,5000.0,2,3,51499.0,14.52,0
318536,8500.0,3,2,73000.0,17.23,0
445959,900.0,2,1,36000.0,32.08,0
244243,7000.0,3,1,60000.0,26.49,0
77833,500.0,2,4,36000.0,249.0,0
84256,5000.0,2,2,59000.0,29.75,0
181690,20000.0,2,1,23295.0,33.53,0
164305,10000.0,3,2,55000.0,29.49,0
141807,1000.0,4,2,60000.0,30.54,0
108858,25000.0,5,3,165000.0,5.99,0
147847,5000.0,2,1,220000.0,64.658,0
112767,1000.0,2,4,78000.0,149.0,0
84216,6000.0,4,2,38908.0,35.95,0
364970,500.0,2,4,30000.0,159.0,0
420237,10000.0,2,2,48000.0,26.19,0
281232,14000.0,2,1,45000.0,26.61,0
47951,5000.0,5,1,53500.0,25.31,0
360157,3000.0,4,2,42000.0,149.0,0
101911,15000.0,1,2,30000.0,30.38,0
119565,800.0,2,4,174000.0,149.0,0
403321,9000.0,1,1,68000.0,26.14,0
112703,30000.0,2,2,90000.0,23.79,0
292350,5000.0,2,1,45000.0,149.0,0
222262,500.0,2,4,36000.0,149.0,0
286405,500.0,2,4,37200.0,31.37,0
212532,2600.0,2,1,36000.0,199.0,0
412287,600.0,6,4,27540.0,159.0,0
231480,2000.0,2,1,37200.0,199.0,0
95743,2000.0,2,1,78000.0,149.0,0
317396,30000.0,2,1,72000.0,29.53,0
265007,10000.0,2,4,48000.0,98.955,0
120034,1000.0,2,1,60000.0,149.724,0
83400,500.0,2,4,36000.0,149.0,0
144275,5000.0,4,3,96000.0,17.97,0
77438,7500.0,2,1,38400.0,35.522,0
330966,1000.0,2,1,24000.0,199.0,0
106471,10000.0,2,1,55000.0,27.35,0
303609,6000.0,3,2,68000.0,11.47,0
447765,700.0,2,1,60000.0,149.0,0
114465,1000.0,2,4,18000.0,249.0,0
199267,10000.0,5,2,120000.0,10.54,0
137714,2000.0,2,2,78000.0,148.593,0
184703,1000.0,2,3,72000.0,5.94,0
414576,1000.0,2,3,60000.0,26.62,0
458042,800.0,2,4,19200.0,149.0,0
330271,1000.0,2,2,60000.0,10.99,0
352630,500.0,2,4,24000.0,149.0,0
151749,500.0,2,4,36000.0,159.0,0
160544,2000.0,4,4,72000.0,149.0,0
188802,3000.0,4,1,42000.0,99.0,0
213655,3000.0,2,4,234000.0,149.0,0
43627,1200.0,2,2,78000.0,34.99,0
181346,2100.0,3,2,31000.0,28.99,0
391987,17000.0,3,1,80000.0,20.83,0
179167,10000.0,2,1,44300.0,29.77,0
324291,15000.0,4,3,30000.0,22.99,0
232956,7000.0,4,1,87000.0,16.6,0
206953,20000.0,3,2,75000.0,15.99,0
436047,1000.0,2,4,78000.0,149.0,0
36499,500.0,2,4,24000.0,149.0,0
118032,800.0,2,4,65000.0,149.0,0
62027,300.0,2,4,54000.0,421.922,0
252711,20000.0,2,2,144000.0,17.49,0
2002,5000.0,2,1,190000.0,29.51,0
125273,500.0,2,4,54000.0,30.23,0
336745,800.0,2,1,30000.0,249.0,0
224957,2000.0,2,1,48000.0,149.0,0
88583,15000.0,5,3,150000.0,12.99,0
37659,2000.0,11,4,36000.0,211.0,0
361404,5000.0,11,2,33000.0,25.63,0
160853,10000.0,5,1,74000.0,32.73,0
42375,15000.0,3,1,45000.0,13.1,0
457772,1000.0,4,2,84000.0,98.678,0
218807,1000.0,4,2,18000.0,99.079,0
199678,2000.0,2,1,30000.0,149.0,0
227276,4000.0,4,1,43200.0,29.75,0
232314,500.0,2,4,66000.0,33.88,0
274027,4000.0,2,4,72000.0,159.0,0
260747,1000.0,4,2,60000.0,65.008,0
396733,1000.0,2,1,36000.0,211.0,0
445591,1000.0,4,2,36000.0,29.71,0
156498,999.0,2,4,36000.0,149.0,0
1293,1000.0,2,3,48000.0,15.99,0
123241,500.0,2,4,30000.0,199.0,0
355847,1000.0,2,4,18000.0,199.0,0
163879,12000.0,2,2,58000.0,18.69,0
392601,2500.0,12,4,24000.0,211.0,0
348837,10000.0,1,4,19000.0,32.71,0
85163,20000.0,4,3,64992.0,23.54,0
445425,35000.0,10,3,140000.0,10.28,0
179087,27000.0,3,2,35663.0,23.51,0
202792,22000.0,3,1,55000.0,33.97,0
365943,4000.0,4,2,68000.0,21.99,0
282893,500.0,2,1,10932.0,23.25,0
239211,5000.0,2,2,114000.0,24.89,0
42005,25000.0,5,3,60000.0,11.07,0
261728,1000.0,2,4,48000.0,149.0,0
237929,25000.0,2,2,103000.0,12.2758,0
74565,1000.0,4,2,60000.0,35.99,0
39099,1000.0,2,4,18000.0,149.0,0
27575,1000.0,2,1,60000.0,98.554,0
72689,5000.0,2,2,105000.0,9.6,0
31535,1000.0,2,4,48000.0,149.0,0
338222,800.0,2,4,19200.0,149.0,0
94679,20000.0,5,2,40000.0,29.77,0
56120,2000.0,2,1,36000.0,149.0,0
290894,9000.0,5,1,95000.0,27.8,0
195192,500.0,2,4,42000.0,149.0,0
264827,7500.0,2,3,50000.0,12.53,0
134382,1000.0,2,4,30000.0,211.0,0
250657,5000.0,2,2,50000.0,20.92,0
60639,50000.0,1,3,85000.0,11.65,0
261377,500.0,2,4,44400.0,149.0,0
123808,75000.0,3,1,200000.0,21.84,0
450962,23000.0,4,3,122000.0,27.65,0
3392,1000.0,2,1,36000.0,249.0,0
80328,2000.0,2,1,42000.0,149.0,0
270570,500.0,2,4,54000.0,149.0,0
93827,1000.0,4,2,72000.0,64.732,0
74272,1000.0,4,2,84000.0,98.62,0
304027,1000.0,2,4,48000.0,149.0,0
409461,25000.0,2,2,102000.0,22.46,0
226106,20000.0,3,2,28000.0,17.78,0
438906,1000.0,2,4,36000.0,149.0,0
359802,9000.0,2,2,55000.0,29.56,0
222701,4000.0,3,2,40000.0,33.98,0
306112,1000.0,4,2,36000.0,22.76,0
206007,500.0,2,4,75600.0,149.0,0
418534,500.0,2,1,11868.0,23.92,0
204638,1200.0,5,1,105600.0,149.0,0
324790,20000.0,2,2,90000.0,19.04,0
224702,5000.0,2,3,51499.0,13.96,0
5921,2000.0,2,1,36000.0,149.0,0
417887,500.0,2,4,25008.0,149.0,0
47242,1000.0,2,4,36000.0,159.0,0
447574,1000.0,2,1,48000.0,17.75,0
219415,2000.0,2,1,33600.0,199.0,0
48138,2000.0,2,1,42000.0,24.95,0
328233,25000.0,3,2,50000.0,20.27,0
131848,20000.0,1,3,45000.0,15.34,0
220508,15610.0,1,3,32000.0,29.24,0
63197,10000.0,5,1,36000.0,159.99,0
204051,1000.0,2,4,72000.0,149.0,0
438758,1000.0,2,4,36000.0,149.0,0
204977,500.0,2,4,36000.0,149.0,0
254349,2000.0,2,1,42000.0,149.0,0
386425,2000.0,2,1,33600.0,98.489,0
1680,5000.0,2,2,80000.0,24.59,0
375894,33000.0,2,3,98000.0,24.22,0
349476,800.0,2,4,30000.0,159.0,0
129157,999.0,2,4,36000.0,149.0,0
383253,1000.0,2,4,36000.0,199.0,0
188025,12000.0,4,2,47000.0,18.46,0
219495,1000.0,2,4,24000.0,249.0,0
107195,1000.0,2,1,42000.0,199.0,0
324448,5000.0,2,4,72000.0,35.98,0
218302,999.0,2,4,24000.0,149.0,0
224613,25000.0,3,2,65000.0,13.36,0
130763,999.0,2,4,60000.0,149.0,0
78785,5000.0,2,3,175000.0,13.08,0
413461,1000.0,2,4,24000.0,199.0,0
154255,1000.0,2,4,36000.0,98.542,0
328860,2000.0,2,1,36000.0,149.0,0
354254,17000.0,6,2,50000.0,10.33,0
412868,30000.0,5,3,181400.0,19.9,0
79418,1000.0,2,1,36000.0,149.0,0
238229,5000.0,2,2,42000.0,18.57,0
209727,2000.0,2,1,19200.0,149.0,0
432524,1200.0,5,1,60000.0,149.0,0
456967,500.0,2,4,36000.0,149.0,0
1442,800.0,2,4,72000.0,115.0,0
174928,5000.0,2,2,50000.0,23.49,0
394131,1000.0,4,2,60000.0,20.39,0
59806,800.0,2,4,36000.0,149.0,0
290519,2500.0,2,1,30000.0,199.0,0
348247,2000.0,2,2,45600.0,35.98,0
235674,2000.0,2,1,75600.0,64.779,0
429941,500.0,2,1,18000.0,199.0,0
68659,5000.0,4,4,43000.0,35.42,0
47780,5000.0,1,1,43000.0,17.65,0
263604,500.0,2,4,60012.0,149.0,0
90543,1000.0,2,4,18000.0,149.0,0
281796,1000.0,2,4,72000.0,149.0,0
300499,17000.0,2,2,50000.0,18.24,0
370976,1000.0,2,4,24000.0,149.0,0
381173,1000.0,4,1,72000.0,64.655,0
302369,5000.0,5,2,45000.0,27.7,0
331884,15000.0,2,1,20400.0,31.69,0
207388,1000.0,4,2,48000.0,23.88,0
41893,30000.0,2,1,109000.0,14.54,0
416851,15000.0,2,2,48500.0,27.86,0
264062,2500.0,2,2,72000.0,27.0,0
192438,5000.0,2,1,36000.0,33.27,0
440505,20000.0,3,2,47000.0,15.6,0
355557,800.0,2,4,72000.0,225.0,0
404743,5000.0,2,2,250000.0,14.63,0
104208,5000.0,2,2,163209.0,12.11,0
224462,15000.0,2,1,60000.0,29.36,0
23742,500.0,2,4,30000.0,149.0,0
221409,2500.0,4,4,35004.0,159.0,0
205655,43000.0,5,3,76000.0,18.38,0
115236,500.0,2,4,42000.0,149.0,0
98839,2500.0,4,2,60000.0,64.57,0
111543,5000.0,13,2,107000.0,13.05,0
72444,800.0,2,4,36000.0,149.0,0
259354,10500.0,2,3,100000.0,10.251,0
402905,25000.0,3,2,70000.0,22.5097,0
257614,500.0,2,4,18000.0,149.0,0
57095,999.0,2,1,24000.0,199.0,0
410883,1000.0,2,1,24372.0,149.0,0
434881,1000.0,4,2,19200.0,99.108,0
307302,5000.0,2,3,71000.0,25.11,0
363668,10000.0,2,3,54000.0,33.91,0
223633,5000.0,7,2,83500.0,28.68,0
212352,500.0,2,4,24000.0,149.0,0
196375,1000.0,4,2,18000.0,99.02,0
182927,999.0,2,4,36000.0,208.56,0
203369,18000.0,3,2,115000.0,15.77,0
376785,2000.0,2,1,78000.0,149.0,0
168953,3000.0,4,2,67200.0,64.731,0
148481,1000.0,4,2,48000.0,427.426,0
259913,500.0,2,4,36000.0,149.0,0
286672,1000.0,4,2,36000.0,64.751,0
264311,1000.0,2,1,30000.0,64.683,0
2999,1200.0,2,2,78000.0,26.96,0
32654,5850.0,14,3,84000.0,13.6,0
201862,1000.0,2,3,72000.0,14.99,0
145819,1000.0,2,1,60000.0,149.695,0
137580,20000.0,2,1,80000.0,31.69,0
252507,35000.0,2,3,170000.0,12.47,0
149699,1000.0,2,2,30000.0,34.99,0
410671,23000.0,2,3,109000.0,13.69,0
92446,1000.0,2,4,60000.0,199.0,0
129852,10500.0,2,2,135000.0,11.93,0
75519,800.0,2,4,36000.0,149.0,0
241125,1000.0,2,4,18000.0,149.0,0
236689,1000.0,2,1,18000.0,292.0,0
245155,1000.0,2,4,36000.0,149.0,0
144611,5000.0,2,1,52000.0,159.99,0
248812,2000.0,2,2,60000.0,159.0,0
289287,1000.0,2,1,18000.0,35.99,0
184003,8000.0,2,1,60724.0,13.78,0
374304,15000.0,3,2,91000.0,17.37,0
233004,2500.0,2,1,228000.0,149.0,0
408243,1000.0,4,2,18000.0,33.64,0
135532,999.0,2,4,36000.0,249.0,0
38676,800.0,2,4,36000.0,149.0,0
358464,500.0,2,4,78000.0,149.0,0
263903,2500.0,2,1,85800.0,149.0,0
106951,1000.0,2,2,72000.0,99.231,0
262093,5000.0,9,1,75000.0,98.484,0
296744,1000.0,2,1,66000.0,199.0,0
35749,25000.0,2,2,75000.0,25.59,0
224400,25000.0,7,2,82500.0,25.52,0
218906,500.0,2,4,42000.0,149.0,0
26947,1000.0,2,4,45000.0,149.0,0
402097,25000.0,2,3,359000.0,10.747,0
116814,500.0,2,4,78000.0,149.0,0
303714,25000.0,2,1,99000.0,26.87,0
287742,7000.0,2,2,104000.0,22.51,0
182731,2000.0,2,1,72000.0,199.0,0
149196,10000.0,2,3,95000.0,9.71,0
420687,500.0,2,1,18000.0,208.56,0
435598,1000.0,2,2,72000.0,17.37,0
1149,10000.0,2,2,53000.0,18.32,0
132645,5000.0,2,1,43000.0,35.99,0
107960,7000.0,2,2,40000.0,17.9,0
369668,10000.0,2,2,26000.0,27.84,0
41968,1000.0,2,4,60012.0,149.0,0
388447,5000.0,7,3,72000.0,65.007,0
100433,500.0,2,4,27000.0,149.0,0
16804,2000.0,2,1,30000.0,149.0,0
406433,1000.0,4,2,36000.0,64.609,0
31203,1000.0,5,1,30000.0,33.21,0
160090,10000.0,2,2,82000.0,11.82,0
135969,1000.0,2,1,48000.0,98.535,0
73434,2000.0,2,1,42000.0,33.5,0
426101,2500.0,2,1,54000.0,199.0,0
143678,1000.0,2,4,21000.0,149.0,0
256634,1200.0,2,1,36000.0,27.47,0
244568,500.0,2,4,36000.0,149.0,0
364099,10000.0,15,3,64000.0,25.57,0
